"Plot Title: 21235295"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21235295, SEN S/N: 21235295)","Coupler Detached (LGR S/N: 21235295)","Coupler Attached (LGR S/N: 21235295)","Host Connected (LGR S/N: 21235295)","End Of File (LGR S/N: 21235295)"
3444,05/28/22 08:28:21 AM,10.712,,,,
3445,05/28/22 08:58:21 AM,10.687,,,,
3446,05/28/22 09:28:21 AM,10.590,,,,
3447,05/28/22 09:58:21 AM,10.541,,,,
3448,05/28/22 10:28:21 AM,10.516,,,,
3449,05/28/22 10:58:21 AM,10.492,,,,
3450,05/28/22 11:28:21 AM,10.736,,,,
3451,05/28/22 11:58:21 AM,10.810,,,,
3452,05/28/22 12:28:21 PM,10.980,,,,
3453,05/28/22 12:58:21 PM,10.956,,,,
3454,05/28/22 01:28:21 PM,10.980,,,,
3455,05/28/22 01:58:21 PM,11.200,,,,
3456,05/28/22 02:28:21 PM,11.200,,,,
3457,05/28/22 02:58:21 PM,11.224,,,,
3458,05/28/22 03:28:21 PM,10.956,,,,
3459,05/28/22 03:58:21 PM,11.151,,,,
3460,05/28/22 04:28:21 PM,10.810,,,,
3461,05/28/22 04:58:21 PM,10.980,,,,
3462,05/28/22 05:28:21 PM,11.029,,,,
3463,05/28/22 05:58:21 PM,10.614,,,,
3464,05/28/22 06:28:21 PM,10.907,,,,
3465,05/28/22 06:58:21 PM,10.810,,,,
3466,05/28/22 07:28:21 PM,10.736,,,,
3467,05/28/22 07:58:21 PM,10.736,,,,
3468,05/28/22 08:28:21 PM,10.712,,,,
3469,05/28/22 08:58:21 PM,10.638,,,,
3470,05/28/22 09:28:21 PM,10.541,,,,
3471,05/28/22 09:58:21 PM,10.638,,,,
3472,05/28/22 10:28:21 PM,10.443,,,,
3473,05/28/22 10:58:21 PM,10.541,,,,
3474,05/28/22 11:28:21 PM,10.467,,,,
3475,05/28/22 11:58:21 PM,10.541,,,,
3476,05/29/22 12:28:21 AM,10.590,,,,
3477,05/29/22 12:58:21 AM,11.005,,,,
3478,05/29/22 01:28:21 AM,10.858,,,,
3479,05/29/22 01:58:21 AM,10.907,,,,
3480,05/29/22 02:28:21 AM,10.980,,,,
3481,05/29/22 02:58:21 AM,10.932,,,,
3482,05/29/22 03:28:21 AM,11.005,,,,
3483,05/29/22 03:58:21 AM,11.053,,,,
3484,05/29/22 04:28:21 AM,10.932,,,,
3485,05/29/22 04:58:21 AM,10.980,,,,
3486,05/29/22 05:28:21 AM,11.029,,,,
3487,05/29/22 05:58:21 AM,10.883,,,,
3488,05/29/22 06:28:21 AM,10.932,,,,
3489,05/29/22 06:58:21 AM,11.029,,,,
3490,05/29/22 07:28:21 AM,11.102,,,,
3491,05/29/22 07:58:21 AM,11.102,,,,
3492,05/29/22 08:28:21 AM,11.053,,,,
3493,05/29/22 08:58:21 AM,11.029,,,,
3494,05/29/22 09:28:21 AM,10.712,,,,
3495,05/29/22 09:58:21 AM,10.394,,,,
3496,05/29/22 10:28:21 AM,10.614,,,,
3497,05/29/22 10:58:21 AM,10.810,,,,
3498,05/29/22 11:28:21 AM,10.516,,,,
3499,05/29/22 11:58:21 AM,10.785,,,,
3500,05/29/22 12:28:21 PM,10.614,,,,
3501,05/29/22 12:58:21 PM,10.810,,,,
3502,05/29/22 01:28:21 PM,10.712,,,,
3503,05/29/22 01:58:21 PM,10.858,,,,
3504,05/29/22 02:28:21 PM,11.005,,,,
3505,05/29/22 02:58:21 PM,10.956,,,,
3506,05/29/22 03:28:21 PM,11.005,,,,
3507,05/29/22 03:58:21 PM,10.858,,,,
3508,05/29/22 04:28:21 PM,11.005,,,,
3509,05/29/22 04:58:21 PM,10.980,,,,
3510,05/29/22 05:28:21 PM,10.883,,,,
3511,05/29/22 05:58:21 PM,10.810,,,,
3512,05/29/22 06:28:21 PM,10.663,,,,
3513,05/29/22 06:58:21 PM,10.394,,,,
3514,05/29/22 07:28:21 PM,10.418,,,,
3515,05/29/22 07:58:21 PM,10.320,,,,
3516,05/29/22 08:28:21 PM,10.296,,,,
3517,05/29/22 08:58:21 PM,10.271,,,,
3518,05/29/22 09:28:21 PM,10.149,,,,
3519,05/29/22 09:58:21 PM,10.247,,,,
3520,05/29/22 10:28:21 PM,10.149,,,,
3521,05/29/22 10:58:21 PM,10.100,,,,
3522,05/29/22 11:28:21 PM,10.124,,,,
3523,05/29/22 11:58:21 PM,10.100,,,,
3524,05/30/22 12:28:21 AM,10.075,,,,
3525,05/30/22 12:58:21 AM,10.026,,,,
3526,05/30/22 01:28:21 AM,10.051,,,,
3527,05/30/22 01:58:21 AM,10.051,,,,
3528,05/30/22 02:28:21 AM,10.026,,,,
3529,05/30/22 02:58:21 AM,10.051,,,,
3530,05/30/22 03:28:21 AM,10.296,,,,
3531,05/30/22 03:58:21 AM,10.247,,,,
3532,05/30/22 04:28:21 AM,10.222,,,,
3533,05/30/22 04:58:21 AM,10.271,,,,
3534,05/30/22 05:28:21 AM,10.320,,,,
3535,05/30/22 05:58:21 AM,10.149,,,,
3536,05/30/22 06:28:21 AM,10.198,,,,
3537,05/30/22 06:58:21 AM,10.173,,,,
3538,05/30/22 07:28:21 AM,10.149,,,,
3539,05/30/22 07:58:21 AM,10.173,,,,
3540,05/30/22 08:28:21 AM,10.173,,,,
3541,05/30/22 08:58:21 AM,10.222,,,,
3542,05/30/22 09:28:21 AM,10.100,,,,
3543,05/30/22 09:58:21 AM,10.051,,,,
3544,05/30/22 10:28:21 AM,10.051,,,,
3545,05/30/22 10:58:21 AM,9.977,,,,
3546,05/30/22 11:28:21 AM,10.075,,,,
3547,05/30/22 11:58:21 AM,10.320,,,,
3548,05/30/22 12:28:21 PM,10.271,,,,
3549,05/30/22 12:58:21 PM,10.418,,,,
3550,05/30/22 01:28:21 PM,10.541,,,,
3551,05/30/22 01:58:21 PM,10.394,,,,
3552,05/30/22 02:28:21 PM,10.614,,,,
3553,05/30/22 02:58:21 PM,10.810,,,,
3554,05/30/22 03:28:21 PM,10.761,,,,
3555,05/30/22 03:58:21 PM,10.907,,,,
3556,05/30/22 04:28:21 PM,10.614,,,,
3557,05/30/22 04:58:21 PM,10.614,,,,
3558,05/30/22 05:28:21 PM,10.858,,,,
3559,05/30/22 05:58:21 PM,11.662,,,,
3560,05/30/22 06:28:21 PM,11.565,,,,
3561,05/30/22 06:58:21 PM,11.297,,,,
3562,05/30/22 07:28:21 PM,11.710,,,,
3563,05/30/22 07:58:21 PM,11.151,,,,
3564,05/30/22 08:28:21 PM,11.565,,,,
3565,05/30/22 08:58:21 PM,11.224,,,,
3566,05/30/22 09:28:21 PM,10.956,,,,
3567,05/30/22 09:58:21 PM,11.175,,,,
3568,05/30/22 10:28:21 PM,11.029,,,,
3569,05/30/22 10:58:21 PM,10.907,,,,
3570,05/30/22 11:28:21 PM,10.590,,,,
3571,05/30/22 11:58:21 PM,10.663,,,,
3572,05/31/22 12:28:21 AM,10.541,,,,
3573,05/31/22 12:58:21 AM,10.687,,,,
3574,05/31/22 01:28:21 AM,10.638,,,,
3575,05/31/22 01:58:21 AM,10.687,,,,
3576,05/31/22 02:28:21 AM,10.614,,,,
3577,05/31/22 02:58:21 AM,10.638,,,,
3578,05/31/22 03:28:21 AM,10.663,,,,
3579,05/31/22 03:58:21 AM,10.834,,,,
3580,05/31/22 04:28:21 AM,10.687,,,,
3581,05/31/22 04:58:21 AM,10.638,,,,
3582,05/31/22 05:28:21 AM,10.761,,,,
3583,05/31/22 05:58:21 AM,10.516,,,,
3584,05/31/22 06:28:21 AM,10.565,,,,
3585,05/31/22 06:58:21 AM,10.712,,,,
3586,05/31/22 07:28:21 AM,10.418,,,,
3587,05/31/22 07:58:21 AM,10.443,,,,
3588,05/31/22 08:28:21 AM,10.443,,,,
3589,05/31/22 08:58:21 AM,10.369,,,,
3590,05/31/22 09:28:21 AM,10.320,,,,
3591,05/31/22 09:58:21 AM,10.320,,,,
3592,05/31/22 10:28:21 AM,10.394,,,,
3593,05/31/22 10:58:21 AM,10.394,,,,
3594,05/31/22 11:28:21 AM,10.443,,,,
3595,05/31/22 11:58:21 AM,10.614,,,,
3596,05/31/22 12:28:21 PM,10.541,,,,
3597,05/31/22 12:58:21 PM,10.663,,,,
3598,05/31/22 01:28:21 PM,10.980,,,,
3599,05/31/22 01:58:21 PM,11.200,,,,
3600,05/31/22 02:28:21 PM,11.686,,,,
3601,05/31/22 02:58:21 PM,11.419,,,,
3602,05/31/22 03:28:21 PM,11.516,,,,
3603,05/31/22 03:58:21 PM,11.686,,,,
3604,05/31/22 04:28:21 PM,11.783,,,,
3605,05/31/22 04:58:21 PM,11.224,,,,
3606,05/31/22 05:28:21 PM,11.492,,,,
3607,05/31/22 05:58:21 PM,11.224,,,,
3608,05/31/22 06:28:21 PM,11.467,,,,
3609,05/31/22 06:58:21 PM,11.053,,,,
3610,05/31/22 07:28:21 PM,11.297,,,,
3611,05/31/22 07:58:21 PM,11.224,,,,
3612,05/31/22 08:28:21 PM,11.370,,,,
3613,05/31/22 08:58:21 PM,11.224,,,,
3614,05/31/22 09:28:21 PM,10.907,,,,
3615,05/31/22 09:58:21 PM,11.102,,,,
3616,05/31/22 10:28:21 PM,11.127,,,,
3617,05/31/22 10:58:21 PM,10.956,,,,
3618,05/31/22 11:28:21 PM,10.907,,,,
3619,05/31/22 11:58:21 PM,10.932,,,,
3620,06/01/22 12:28:21 AM,10.980,,,,
3621,06/01/22 12:58:21 AM,10.736,,,,
3622,06/01/22 01:28:21 AM,10.858,,,,
3623,06/01/22 01:58:21 AM,11.856,,,,
3624,06/01/22 02:28:21 AM,11.443,,,,
3625,06/01/22 02:58:21 AM,11.832,,,,
3626,06/01/22 03:28:21 AM,12.001,,,,
3627,06/01/22 03:58:21 AM,11.734,,,,
3628,06/01/22 04:28:21 AM,11.637,,,,
3629,06/01/22 04:58:21 AM,11.686,,,,
3630,06/01/22 05:28:21 AM,11.589,,,,
3631,06/01/22 05:58:21 AM,11.516,,,,
3632,06/01/22 06:28:21 AM,11.516,,,,
3633,06/01/22 06:58:21 AM,11.492,,,,
3634,06/01/22 07:28:21 AM,11.443,,,,
3635,06/01/22 07:58:21 AM,11.419,,,,
3636,06/01/22 08:28:21 AM,11.492,,,,
3637,06/01/22 08:58:21 AM,11.370,,,,
3638,06/01/22 09:28:21 AM,11.321,,,,
3639,06/01/22 09:58:21 AM,11.127,,,,
3640,06/01/22 10:28:21 AM,11.370,,,,
3641,06/01/22 10:58:21 AM,11.151,,,,
3642,06/01/22 11:28:21 AM,11.248,,,,
3643,06/01/22 11:58:21 AM,11.346,,,,
3644,06/01/22 12:28:21 PM,11.053,,,,
3645,06/01/22 12:58:21 PM,11.540,,,,
3646,06/01/22 01:28:21 PM,11.904,,,,
3647,06/01/22 01:58:21 PM,11.783,,,,
3648,06/01/22 02:28:21 PM,12.001,,,,
3649,06/01/22 02:58:21 PM,11.929,,,,
3650,06/01/22 03:28:21 PM,12.509,,,,
3651,06/01/22 03:58:21 PM,12.437,,,,
3652,06/01/22 04:28:21 PM,12.606,,,,
3653,06/01/22 04:58:21 PM,12.340,,,,
3654,06/01/22 05:28:21 PM,12.727,,,,
3655,06/01/22 05:58:21 PM,11.977,,,,
3656,06/01/22 06:28:21 PM,12.171,,,,
3657,06/01/22 06:58:21 PM,11.929,,,,
3658,06/01/22 07:28:21 PM,11.734,,,,
3659,06/01/22 07:58:21 PM,12.098,,,,
3660,06/01/22 08:28:21 PM,11.151,,,,
3661,06/01/22 08:58:21 PM,12.243,,,,
3662,06/01/22 09:28:21 PM,12.171,,,,
3663,06/01/22 09:58:21 PM,11.419,,,,
3664,06/01/22 10:28:21 PM,11.078,,,,
3665,06/01/22 10:58:21 PM,11.273,,,,
3666,06/01/22 11:28:21 PM,10.858,,,,
3667,06/01/22 11:58:21 PM,10.467,,,,
3668,06/02/22 12:28:21 AM,11.200,,,,
3669,06/02/22 12:58:21 AM,10.932,,,,
3670,06/02/22 01:28:21 AM,10.638,,,,
3671,06/02/22 01:58:21 AM,11.053,,,,
3672,06/02/22 02:28:21 AM,11.346,,,,
3673,06/02/22 02:58:21 AM,11.832,,,,
3674,06/02/22 03:28:21 AM,12.098,,,,
3675,06/02/22 03:58:21 AM,12.050,,,,
3676,06/02/22 04:28:21 AM,12.001,,,,
3677,06/02/22 04:58:21 AM,11.807,,,,
3678,06/02/22 05:28:21 AM,11.783,,,,
3679,06/02/22 05:58:21 AM,11.686,,,,
3680,06/02/22 06:28:21 AM,11.734,,,,
3681,06/02/22 06:58:21 AM,11.783,,,,
3682,06/02/22 07:28:21 AM,11.394,,,,
3683,06/02/22 07:58:21 AM,11.321,,,,
3684,06/02/22 08:28:21 AM,11.589,,,,
3685,06/02/22 08:58:21 AM,11.686,,,,
3686,06/02/22 09:28:21 AM,11.467,,,,
3687,06/02/22 09:58:21 AM,11.346,,,,
3688,06/02/22 10:28:21 AM,11.419,,,,
3689,06/02/22 10:58:21 AM,11.200,,,,
3690,06/02/22 11:28:21 AM,11.102,,,,
3691,06/02/22 11:58:21 AM,11.297,,,,
3692,06/02/22 12:28:21 PM,11.005,,,,
3693,06/02/22 12:58:21 PM,11.516,,,,
3694,06/02/22 01:28:21 PM,12.437,,,,
3695,06/02/22 01:58:21 PM,12.268,,,,
3696,06/02/22 02:28:21 PM,12.316,,,,
3697,06/02/22 02:58:21 PM,11.394,,,,
3698,06/02/22 03:28:21 PM,12.630,,,,
3699,06/02/22 03:58:21 PM,12.316,,,,
3700,06/02/22 04:28:21 PM,12.896,,,,
3701,06/02/22 04:58:21 PM,13.112,,,,
3702,06/02/22 05:28:21 PM,12.630,,,,
3703,06/02/22 05:58:21 PM,12.630,,,,
3704,06/02/22 06:28:21 PM,12.171,,,,
3705,06/02/22 06:58:21 PM,12.316,,,,
3706,06/02/22 07:28:21 PM,11.273,,,,
3707,06/02/22 07:58:21 PM,12.025,,,,
3708,06/02/22 08:28:21 PM,12.195,,,,
3709,06/02/22 08:58:21 PM,12.074,,,,
3710,06/02/22 09:28:21 PM,11.807,,,,
3711,06/02/22 09:58:21 PM,11.443,,,,
3712,06/02/22 10:28:21 PM,11.200,,,,
3713,06/02/22 10:58:21 PM,11.734,,,,
3714,06/02/22 11:28:21 PM,11.686,,,,
3715,06/02/22 11:58:21 PM,10.883,,,,
3716,06/03/22 12:28:21 AM,11.759,,,,
3717,06/03/22 12:58:21 AM,11.029,,,,
3718,06/03/22 01:28:21 AM,10.761,,,,
3719,06/03/22 01:58:21 AM,10.638,,,,
3720,06/03/22 02:28:21 AM,11.127,,,,
3721,06/03/22 02:58:21 AM,11.613,,,,
3722,06/03/22 03:28:21 AM,11.613,,,,
3723,06/03/22 03:58:21 AM,11.346,,,,
3724,06/03/22 04:28:21 AM,11.443,,,,
3725,06/03/22 04:58:21 AM,11.589,,,,
3726,06/03/22 05:28:21 AM,11.273,,,,
3727,06/03/22 05:58:21 AM,11.346,,,,
3728,06/03/22 06:28:21 AM,11.151,,,,
3729,06/03/22 06:58:21 AM,11.419,,,,
3730,06/03/22 07:28:21 AM,11.686,,,,
3731,06/03/22 07:58:21 AM,11.565,,,,
3732,06/03/22 08:28:21 AM,11.662,,,,
3733,06/03/22 08:58:21 AM,11.613,,,,
3734,06/03/22 09:28:21 AM,11.565,,,,
3735,06/03/22 09:58:21 AM,10.956,,,,
3736,06/03/22 10:28:21 AM,11.443,,,,
3737,06/03/22 10:58:21 AM,11.370,,,,
3738,06/03/22 11:28:21 AM,11.370,,,,
3739,06/03/22 11:58:21 AM,11.467,,,,
3740,06/03/22 12:28:21 PM,11.175,,,,
3741,06/03/22 12:58:21 PM,11.321,,,,
3742,06/03/22 01:28:21 PM,11.394,,,,
3743,06/03/22 01:58:21 PM,11.321,,,,
3744,06/03/22 02:28:21 PM,11.492,,,,
3745,06/03/22 02:58:21 PM,11.613,,,,
3746,06/03/22 03:28:21 PM,11.662,,,,
3747,06/03/22 03:58:21 PM,11.540,,,,
3748,06/03/22 04:28:21 PM,11.492,,,,
3749,06/03/22 04:58:21 PM,11.637,,,,
3750,06/03/22 05:28:21 PM,11.710,,,,
3751,06/03/22 05:58:21 PM,11.734,,,,
3752,06/03/22 06:28:21 PM,11.783,,,,
3753,06/03/22 06:58:21 PM,12.219,,,,
3754,06/03/22 07:28:21 PM,11.977,,,,
3755,06/03/22 07:58:21 PM,12.509,,,,
3756,06/03/22 08:28:21 PM,12.534,,,,
3757,06/03/22 08:58:21 PM,12.461,,,,
3758,06/03/22 09:28:21 PM,12.122,,,,
3759,06/03/22 09:58:21 PM,12.147,,,,
3760,06/03/22 10:28:21 PM,12.122,,,,
3761,06/03/22 10:58:21 PM,12.364,,,,
3762,06/03/22 11:28:21 PM,12.171,,,,
3763,06/03/22 11:58:21 PM,12.098,,,,
3764,06/04/22 12:28:21 AM,12.243,,,,
3765,06/04/22 12:58:21 AM,12.171,,,,
3766,06/04/22 01:28:21 AM,11.443,,,,
3767,06/04/22 01:58:21 AM,11.273,,,,
3768,06/04/22 02:28:21 AM,11.492,,,,
3769,06/04/22 02:58:21 AM,11.832,,,,
3770,06/04/22 03:28:21 AM,11.783,,,,
3771,06/04/22 03:58:21 AM,11.686,,,,
3772,06/04/22 04:28:21 AM,11.759,,,,
3773,06/04/22 04:58:21 AM,11.734,,,,
3774,06/04/22 05:28:21 AM,11.710,,,,
3775,06/04/22 05:58:21 AM,11.686,,,,
3776,06/04/22 06:28:21 AM,11.613,,,,
3777,06/04/22 06:58:21 AM,11.370,,,,
3778,06/04/22 07:28:21 AM,11.321,,,,
3779,06/04/22 07:58:21 AM,11.443,,,,
3780,06/04/22 08:28:21 AM,11.540,,,,
3781,06/04/22 08:58:21 AM,11.540,,,,
3782,06/04/22 09:28:21 AM,11.321,,,,
3783,06/04/22 09:58:21 AM,11.053,,,,
3784,06/04/22 10:28:21 AM,11.492,,,,
3785,06/04/22 10:58:21 AM,11.613,,,,
3786,06/04/22 11:28:21 AM,11.443,,,,
3787,06/04/22 11:58:21 AM,11.492,,,,
3788,06/04/22 12:28:21 PM,11.248,,,,
3789,06/04/22 12:58:21 PM,11.492,,,,
3790,06/04/22 01:28:21 PM,11.492,,,,
3791,06/04/22 01:58:21 PM,11.492,,,,
3792,06/04/22 02:28:21 PM,11.443,,,,
3793,06/04/22 02:58:21 PM,11.734,,,,
3794,06/04/22 03:28:21 PM,11.175,,,,
3795,06/04/22 03:58:21 PM,11.565,,,,
3796,06/04/22 04:28:21 PM,11.613,,,,
3797,06/04/22 04:58:21 PM,12.847,,,,
3798,06/04/22 05:28:21 PM,14.026,,,,
3799,06/04/22 05:58:21 PM,14.050,,,,
3800,06/04/22 06:28:21 PM,13.882,,,,
3801,06/04/22 06:58:21 PM,14.050,,,,
3802,06/04/22 07:28:21 PM,13.954,,,,
3803,06/04/22 07:58:21 PM,14.026,,,,
3804,06/04/22 08:28:21 PM,13.906,,,,
3805,06/04/22 08:58:21 PM,13.281,,,,
3806,06/04/22 09:28:21 PM,12.847,,,,
3807,06/04/22 09:58:21 PM,12.920,,,,
3808,06/04/22 10:28:21 PM,12.992,,,,
3809,06/04/22 10:58:21 PM,12.509,,,,
3810,06/04/22 11:28:21 PM,12.871,,,,
3811,06/04/22 11:58:21 PM,12.461,,,,
3812,06/05/22 12:28:21 AM,11.880,,,,
3813,06/05/22 12:58:21 AM,12.364,,,,
3814,06/05/22 01:28:21 AM,12.268,,,,
3815,06/05/22 01:58:21 AM,11.540,,,,
3816,06/05/22 02:28:21 AM,11.102,,,,
3817,06/05/22 02:58:21 AM,11.321,,,,
3818,06/05/22 03:28:21 AM,11.151,,,,
3819,06/05/22 03:58:21 AM,11.929,,,,
3820,06/05/22 04:28:21 AM,11.832,,,,
3821,06/05/22 04:58:21 AM,11.856,,,,
3822,06/05/22 05:28:21 AM,11.880,,,,
3823,06/05/22 05:58:21 AM,11.832,,,,
3824,06/05/22 06:28:21 AM,11.734,,,,
3825,06/05/22 06:58:21 AM,11.662,,,,
3826,06/05/22 07:28:21 AM,11.394,,,,
3827,06/05/22 07:58:21 AM,11.370,,,,
3828,06/05/22 08:28:21 AM,11.832,,,,
3829,06/05/22 08:58:21 AM,11.662,,,,
3830,06/05/22 09:28:21 AM,11.686,,,,
3831,06/05/22 09:58:21 AM,11.492,,,,
3832,06/05/22 10:28:21 AM,11.029,,,,
3833,06/05/22 10:58:21 AM,11.419,,,,
3834,06/05/22 11:28:21 AM,11.734,,,,
3835,06/05/22 11:58:21 AM,11.710,,,,
3836,06/05/22 12:28:21 PM,11.686,,,,
3837,06/05/22 12:58:21 PM,11.734,,,,
3838,06/05/22 01:28:21 PM,11.904,,,,
3839,06/05/22 01:58:21 PM,11.832,,,,
3840,06/05/22 02:28:21 PM,11.783,,,,
3841,06/05/22 02:58:21 PM,11.832,,,,
3842,06/05/22 03:28:21 PM,11.832,,,,
3843,06/05/22 03:58:21 PM,11.953,,,,
3844,06/05/22 04:28:21 PM,11.929,,,,
3845,06/05/22 04:58:21 PM,12.098,,,,
3846,06/05/22 05:28:21 PM,12.147,,,,
3847,06/05/22 05:58:21 PM,12.219,,,,
3848,06/05/22 06:28:21 PM,12.364,,,,
3849,06/05/22 06:58:21 PM,12.461,,,,
3850,06/05/22 07:28:21 PM,12.437,,,,
3851,06/05/22 07:58:21 PM,12.413,,,,
3852,06/05/22 08:28:21 PM,12.461,,,,
3853,06/05/22 08:58:21 PM,12.219,,,,
3854,06/05/22 09:28:21 PM,12.219,,,,
3855,06/05/22 09:58:21 PM,12.025,,,,
3856,06/05/22 10:28:21 PM,12.316,,,,
3857,06/05/22 10:58:21 PM,11.856,,,,
3858,06/05/22 11:28:21 PM,11.589,,,,
3859,06/05/22 11:58:21 PM,11.540,,,,
3860,06/06/22 12:28:21 AM,11.321,,,,
3861,06/06/22 12:58:21 AM,11.175,,,,
3862,06/06/22 01:28:21 AM,11.005,,,,
3863,06/06/22 01:58:21 AM,11.053,,,,
3864,06/06/22 02:28:21 AM,10.883,,,,
3865,06/06/22 02:58:21 AM,10.761,,,,
3866,06/06/22 03:28:21 AM,10.834,,,,
3867,06/06/22 03:58:21 AM,11.053,,,,
3868,06/06/22 04:28:21 AM,11.053,,,,
3869,06/06/22 04:58:21 AM,11.370,,,,
3870,06/06/22 05:28:21 AM,11.419,,,,
3871,06/06/22 05:58:21 AM,11.224,,,,
3872,06/06/22 06:28:21 AM,11.102,,,,
3873,06/06/22 06:58:21 AM,11.224,,,,
3874,06/06/22 07:28:21 AM,11.224,,,,
3875,06/06/22 07:58:21 AM,11.005,,,,
3876,06/06/22 08:28:21 AM,10.932,,,,
3877,06/06/22 08:58:21 AM,10.907,,,,
3878,06/06/22 09:28:21 AM,10.858,,,,
3879,06/06/22 09:58:21 AM,10.810,,,,
3880,06/06/22 10:28:21 AM,10.712,,,,
3881,06/06/22 10:58:21 AM,10.810,,,,
3882,06/06/22 11:28:21 AM,10.858,,,,
3883,06/06/22 11:58:21 AM,10.834,,,,
3884,06/06/22 12:28:21 PM,10.834,,,,
3885,06/06/22 12:58:21 PM,11.224,,,,
3886,06/06/22 01:28:21 PM,11.662,,,,
3887,06/06/22 01:58:21 PM,11.613,,,,
3888,06/06/22 02:28:21 PM,11.977,,,,
3889,06/06/22 02:58:21 PM,11.321,,,,
3890,06/06/22 03:28:21 PM,11.637,,,,
3891,06/06/22 03:58:21 PM,11.783,,,,
3892,06/06/22 04:28:21 PM,12.316,,,,
3893,06/06/22 04:58:21 PM,12.001,,,,
3894,06/06/22 05:28:21 PM,12.268,,,,
3895,06/06/22 05:58:21 PM,11.734,,,,
3896,06/06/22 06:28:21 PM,12.678,,,,
3897,06/06/22 06:58:21 PM,13.522,,,,
3898,06/06/22 07:28:21 PM,13.618,,,,
3899,06/06/22 07:58:21 PM,13.618,,,,
3900,06/06/22 08:28:21 PM,13.714,,,,
3901,06/06/22 08:58:21 PM,13.858,,,,
3902,06/06/22 09:28:21 PM,13.642,,,,
3903,06/06/22 09:58:21 PM,13.594,,,,
3904,06/06/22 10:28:21 PM,13.425,,,,
3905,06/06/22 10:58:21 PM,12.944,,,,
3906,06/06/22 11:28:21 PM,13.257,,,,
3907,06/06/22 11:58:21 PM,13.040,,,,
3908,06/07/22 12:28:21 AM,13.040,,,,
3909,06/07/22 12:58:21 AM,12.582,,,,
3910,06/07/22 01:28:21 AM,12.316,,,,
3911,06/07/22 01:58:21 AM,12.799,,,,
3912,06/07/22 02:28:21 AM,12.171,,,,
3913,06/07/22 02:58:21 AM,12.364,,,,
3914,06/07/22 03:28:21 AM,12.920,,,,
3915,06/07/22 03:58:21 AM,12.461,,,,
3916,06/07/22 04:28:21 AM,12.630,,,,
3917,06/07/22 04:58:21 AM,12.509,,,,
3918,06/07/22 05:28:21 AM,12.171,,,,
3919,06/07/22 05:58:21 AM,12.122,,,,
3920,06/07/22 06:28:21 AM,12.122,,,,
3921,06/07/22 06:58:21 AM,12.243,,,,
3922,06/07/22 07:28:21 AM,12.025,,,,
3923,06/07/22 07:58:21 AM,12.195,,,,
3924,06/07/22 08:28:21 AM,12.098,,,,
3925,06/07/22 08:58:21 AM,12.025,,,,
3926,06/07/22 09:28:21 AM,11.977,,,,
3927,06/07/22 09:58:21 AM,11.904,,,,
3928,06/07/22 10:28:21 AM,11.953,,,,
3929,06/07/22 10:58:21 AM,11.662,,,,
3930,06/07/22 11:28:21 AM,11.832,,,,
3931,06/07/22 11:58:21 AM,12.074,,,,
3932,06/07/22 12:28:21 PM,11.856,,,,
3933,06/07/22 12:58:21 PM,12.292,,,,
3934,06/07/22 01:28:21 PM,12.630,,,,
3935,06/07/22 01:58:21 PM,12.509,,,,
3936,06/07/22 02:28:21 PM,13.161,,,,
3937,06/07/22 02:58:21 PM,12.847,,,,
3938,06/07/22 03:28:21 PM,13.329,,,,
3939,06/07/22 03:58:21 PM,13.233,,,,
3940,06/07/22 04:28:21 PM,13.353,,,,
3941,06/07/22 04:58:21 PM,13.233,,,,
3942,06/07/22 05:28:21 PM,13.882,,,,
3943,06/07/22 05:58:21 PM,14.290,,,,
3944,06/07/22 06:28:21 PM,14.218,,,,
3945,06/07/22 06:58:21 PM,14.505,,,,
3946,06/07/22 07:28:21 PM,14.170,,,,
3947,06/07/22 07:58:21 PM,13.425,,,,
3948,06/07/22 08:28:21 PM,13.522,,,,
3949,06/07/22 08:58:21 PM,13.377,,,,
3950,06/07/22 09:28:21 PM,13.353,,,,
3951,06/07/22 09:58:21 PM,13.233,,,,
3952,06/07/22 10:28:21 PM,12.944,,,,
3953,06/07/22 10:58:21 PM,12.437,,,,
3954,06/07/22 11:28:21 PM,12.171,,,,
3955,06/07/22 11:58:21 PM,11.977,,,,
3956,06/08/22 12:28:21 AM,12.654,,,,
3957,06/08/22 12:58:21 AM,12.437,,,,
3958,06/08/22 01:28:21 AM,12.316,,,,
3959,06/08/22 01:58:21 AM,12.050,,,,
3960,06/08/22 02:28:21 AM,12.098,,,,
3961,06/08/22 02:58:21 AM,12.050,,,,
3962,06/08/22 03:28:21 AM,12.001,,,,
3963,06/08/22 03:58:21 AM,12.025,,,,
3964,06/08/22 04:28:21 AM,12.001,,,,
3965,06/08/22 04:58:21 AM,11.977,,,,
3966,06/08/22 05:28:21 AM,11.953,,,,
3967,06/08/22 05:58:21 AM,12.098,,,,
3968,06/08/22 06:28:21 AM,12.122,,,,
3969,06/08/22 06:58:21 AM,12.001,,,,
3970,06/08/22 07:28:21 AM,12.025,,,,
3971,06/08/22 07:58:21 AM,12.050,,,,
3972,06/08/22 08:28:21 AM,11.977,,,,
3973,06/08/22 08:58:21 AM,11.904,,,,
3974,06/08/22 09:28:21 AM,11.953,,,,
3975,06/08/22 09:58:21 AM,11.929,,,,
3976,06/08/22 10:28:21 AM,12.025,,,,
